split,id,question_tokens,context_tokens
train,20490,12,49950
train,20491,20,49950
train,20492,16,49950
train,20493,10,49950
train,20494,14,49950
train,20495,18,49950
train,20496,12,49950
train,20497,12,49950
train,20498,13,49950
train,20499,13,49950
train,20500,19,49950
train,20501,16,49950
train,20502,13,49950
train,20503,8,49950
train,20504,13,49950
train,20505,11,49950
train,20506,19,49950
train,20507,17,49950
train,20508,15,49950
train,20509,13,49950
train,20510,23,49950
train,20511,17,49950
train,20512,9,49950
train,20513,14,49950
train,20514,16,56586
train,20515,17,56586
train,20516,29,56586
train,20517,14,56586
train,20518,23,56586
train,20519,17,56586
train,20520,20,56586
train,20521,20,56586
train,20522,13,56586
train,20523,14,56586
train,20524,12,56586
train,20525,15,56586
train,20526,12,56586
train,20527,12,56586
train,20528,19,56586
train,20529,13,56586
train,20530,15,56586
train,20531,15,56586
train,20532,13,56586
train,20533,19,56586
train,20534,17,56586
train,20535,14,56586
train,20536,12,56586
train,20537,14,56586
train,20538,16,56586
train,20539,12,56586
train,20540,24,56586
train,20541,16,56586
train,20542,16,56586
train,20543,5,49482
train,20544,14,49482
train,20545,8,49482
train,20546,11,49482
train,20547,11,49482
train,20548,13,49482
train,20549,10,49482
train,20550,9,49482
train,20551,8,49482
train,20552,7,49482
train,20553,13,49482
train,20554,16,49482
train,20555,6,49482
train,20556,22,49482
train,20557,20,49482
train,20558,9,49482
train,20559,12,49482
train,20560,17,49482
train,20561,10,49482
train,20562,10,49482
train,20563,11,49482
train,20564,13,49482
train,20565,13,49482
train,20566,5,49482
train,20567,11,49482
train,20568,18,49482
train,20569,13,49482
train,20570,18,49482
train,20571,6,40222
train,20572,6,40222
train,20573,11,40222
train,20574,7,40222
train,20575,12,40222
train,20576,9,40222
train,20577,14,40222
train,20578,11,40222
train,20579,14,40222
train,20580,12,40222
train,20581,10,40222
train,20582,16,40222
train,20583,14,40222
train,20584,26,40222
train,20585,16,40222
train,20586,14,40222
train,20587,16,40222
train,20588,23,40222
train,20589,19,40222
train,20590,20,40222
train,20591,13,40222
train,20592,13,40222
train,20593,15,40222
train,20594,16,40222
train,20595,23,40222
train,20596,16,40222
train,20597,18,40222
train,20598,14,40222
train,20599,8,40222
train,20600,11,22991
train,20601,13,22991
train,20602,20,22991
train,20603,20,22991
train,20604,12,22991
train,20605,12,22991
train,20606,15,22991
train,20607,18,22991
train,20608,18,22991
train,20609,18,22991
train,20610,20,22991
train,20611,15,22991
train,20612,16,22991
train,20613,17,22991
train,20614,24,22991
train,20615,13,22991
train,20616,16,22991
train,20617,12,22991
train,20618,25,22991
train,20619,14,22991
train,20620,20,22991
train,20621,21,22991
train,20622,16,22991
train,20623,11,22991
train,20624,13,22991
train,20625,10,22991
train,20626,14,22991
train,20627,19,22991
train,20628,30,22991
train,20629,11,51415
train,20630,8,51415
train,20631,14,51415
train,20632,15,51415
train,20633,9,51415
train,20634,11,51415
train,20635,10,51415
train,20636,9,51415
train,20637,13,51415
train,20638,11,51415
train,20639,24,51415
train,20640,11,51415
train,20641,14,51415
train,20642,12,51415
train,20643,17,51415
train,20644,25,51415
train,20645,18,51415
train,20646,18,51415
train,20647,13,51415
train,20648,15,51415
train,20649,12,51415
train,20650,10,51415
train,20651,9,51415
train,20652,14,51415
train,20653,9,51415
train,20654,11,51415
train,20655,11,51415
train,20656,12,37182
train,20657,12,37182
train,20658,10,37182
train,20659,13,37182
train,20660,7,37182
train,20661,8,37182
train,20662,11,37182
train,20663,10,37182
train,20664,11,37182
train,20665,11,37182
train,20666,7,37182
train,20667,8,37182
train,20668,14,37182
train,20669,7,37182
train,20670,7,37182
train,20671,13,37182
train,20672,8,37182
train,20673,6,37182
train,20674,12,37182
train,20675,11,37182
train,20676,8,37182
train,20677,11,37182
train,20678,8,37182
train,20679,11,37182
train,20680,9,37182
train,20681,9,37182
train,20682,9,37182
train,20683,12,37182
train,20684,8,37182
train,20685,11,37182
train,20686,8,58859
train,20687,12,58859
train,20688,9,58859
train,20689,12,58859
train,20690,12,58859
train,20691,11,58859
train,20692,10,58859
train,20693,10,58859
train,20694,13,58859
train,20695,12,58859
train,20696,9,58859
train,20697,10,58859
train,20698,19,58859
train,20699,11,58859
train,20700,8,58859
train,20701,11,58859
train,20702,12,58859
train,20703,7,58859
train,20704,13,58859
train,20705,14,58859
train,20706,13,58859
train,20707,8,58859
train,20708,11,58859
train,20709,11,58859
train,20710,13,58859
train,20711,13,58859
train,20712,11,40868
train,20713,6,40868
train,20714,11,40868
train,20715,9,40868
train,20716,12,40868
train,20717,12,40868
train,20718,8,40868
train,20719,6,40868
train,20720,7,40868
train,20721,13,40868
train,20722,13,40868
train,20723,9,40868
train,20724,15,40868
train,20725,16,40868
train,20726,9,40868
train,20727,14,40868
train,20728,11,40868
train,20729,13,40868
train,20730,6,40868
train,20731,9,40868
train,20732,9,40868
train,20733,8,40868
train,20734,12,40868
train,20735,9,40868
train,20736,9,40868
train,20737,8,40868
train,20738,11,40868
train,20739,7,40868
train,20740,12,56012
train,20741,8,56012
train,20742,11,56012
train,20743,16,56012
train,20744,9,56012
train,20745,13,56012
train,20746,8,56012
train,20747,9,56012
train,20748,15,56012
train,20749,11,56012
train,20750,16,56012
train,20751,16,56012
train,20752,14,56012
train,20753,13,56012
train,20754,14,56012
train,20755,18,56012
train,20756,12,56012
train,20757,8,56012
train,20758,12,56012
train,20759,12,56012
train,20760,22,56012
train,20761,14,56012
train,20762,8,56012
train,20763,15,56012
train,20764,11,56012
train,20765,13,56012
train,20766,15,56012
train,20767,13,56012
train,20768,11,292562
train,20769,10,292562
train,20770,9,292562
train,20771,7,292562
train,20772,9,292562
train,20773,12,292562
train,20774,15,292562
train,20775,12,292562
train,20776,10,292562
train,20777,8,292562
train,20778,9,292562
train,20779,13,292562
train,20780,9,292562
train,20781,9,292562
train,20782,9,292562
train,20783,9,292562
train,20784,10,292562
train,20785,7,292562
train,20786,13,292562
train,20787,15,292562
train,20788,22,292562
train,20789,14,292562
train,20790,10,292562
train,20791,8,292562
train,20792,14,292562
train,20793,11,292562
train,20794,13,52728
train,20795,10,52728
train,20796,10,52728
train,20797,9,52728
train,20798,9,52728
train,20799,11,52728
train,20800,6,52728
train,20801,14,52728
train,20802,9,52728
train,20803,16,52728
train,20804,11,52728
train,20805,17,52728
train,20806,13,52728
train,20807,11,52728
train,20808,12,52728
train,20809,13,52728
train,20810,12,52728
train,20811,18,52728
train,20812,17,52728
train,20813,11,52728
train,20814,9,52728
train,20815,15,52728
train,20816,12,52728
train,20817,10,52728
train,20818,12,52728
train,20819,16,52728
train,20820,14,52728
train,20821,9,52728
train,20822,7,52728
train,20823,10,42866
train,20824,9,42866
train,20825,11,42866
train,20826,8,42866
train,20827,8,42866
train,20828,10,42866
train,20829,15,42866
train,20830,7,42866
train,20831,6,42866
train,20832,11,42866
train,20833,18,42866
train,20834,12,42866
train,20835,8,42866
train,20836,8,42866
train,20837,8,42866
train,20838,9,42866
train,20839,8,42866
train,20840,7,42866
train,20841,13,42866
train,20842,10,42866
train,20843,9,42866
train,20844,8,42866
train,20845,10,42866
train,20846,10,42866
train,20847,8,42866
train,20848,10,42866
train,20849,15,42866
train,20850,15,42866
train,20851,9,42866
train,20852,8,42866
train,20853,7,51280
train,20854,9,51280
train,20855,10,51280
train,20856,9,51280
train,20857,8,51280
train,20858,8,51280
train,20859,8,51280
train,20860,8,51280
train,20861,13,51280
train,20862,10,51280
train,20863,14,51280
train,20864,13,51280
train,20865,9,51280
train,20866,16,51280
train,20867,10,51280
train,20868,9,51280
train,20869,9,51280
train,20870,9,51280
train,20871,9,51280
train,20872,23,51280
train,20873,17,51280
train,20874,14,51280
train,20875,15,51280
train,20876,17,51280
train,20877,13,51280
train,20878,12,51280
train,20879,8,51280
train,20880,11,51280
train,20881,14,51280
train,20882,9,78118
train,20883,8,78118
train,20884,12,78118
train,20885,10,78118
train,20886,14,78118
train,20887,5,78118
train,20888,17,78118
train,20889,27,78118
train,20890,17,78118
train,20891,24,78118
train,20892,7,78118
train,20893,12,78118
train,20894,10,78118
train,20895,11,78118
train,20896,7,78118
train,20897,10,78118
train,20898,13,78118
train,20899,12,78118
train,20900,14,78118
train,20901,8,78118
train,20902,14,78118
train,20903,16,78118
train,20904,19,78118
train,20905,13,78118
train,20906,19,78118
train,20907,11,78118
train,20908,13,78118
train,20909,23,78118
train,20910,11,78118
train,20911,13,78118
train,20912,8,30762
train,20913,8,30762
train,20914,10,30762
train,20915,9,30762
train,20916,12,30762
train,20917,18,30762
train,20918,15,30762
train,20919,9,30762
train,20920,13,30762
train,20921,10,30762
train,20922,8,30762
train,20923,14,30762
train,20924,11,30762
train,20925,14,30762
train,20926,15,30762
train,20927,15,30762
train,20928,7,30762
train,20929,13,30762
train,20930,7,30762
train,20931,11,30762
train,20932,14,30762
train,20933,21,30762
train,20934,15,30762
train,20935,16,30762
train,20936,27,30762
train,20937,17,30762
train,20938,22,30762
train,20939,26,30762
train,20940,21,30762
train,20941,20,30762
train,20942,9,41506
train,20943,17,41506
train,20944,15,41506
train,20945,24,41506
train,20946,15,41506
train,20947,16,41506
train,20948,15,41506
train,20949,17,41506
train,20950,18,41506
train,20951,14,41506
train,20952,11,41506
train,20953,8,41506
train,20954,13,41506
train,20955,7,41506
train,20956,12,41506
train,20957,8,41506
train,20958,16,41506
train,20959,5,41506
train,20960,11,41506
train,20961,14,41506
train,20962,13,41506
train,20963,8,41506
train,20964,11,41506
train,20965,14,41506
train,20966,9,41506
train,20967,13,41506
train,20968,11,41506
train,20969,14,41506
train,20970,11,41506
train,20971,8,41506
train,20972,21,11633
train,20973,13,11633
train,20974,10,11633
train,20975,12,11633
train,20976,10,11633
train,20977,13,11633
train,20978,13,11633
train,20979,24,11633
train,20980,9,11633
train,20981,12,11633
train,20982,10,11633
train,20983,11,11633
train,20984,15,11633
train,20985,11,11633
train,20986,8,11633
train,20987,9,11633
train,20988,12,11633
train,20989,7,11633
train,20990,8,11633
train,20991,9,11633
train,20992,12,11633
train,20993,10,11633
train,20994,9,11633
train,20995,6,11633
train,20996,19,11633
train,20997,9,11633
train,20998,6,11633
train,20999,14,11633
train,21000,12,11633
train,21001,14,11633
train,21002,10,69856
train,21003,9,69856
train,21004,17,69856
train,21005,14,69856
train,21006,15,69856
train,21007,12,69856
train,21008,15,69856
train,21009,12,69856
train,21010,10,69856
train,21011,17,69856
train,21012,10,69856
train,21013,8,69856
train,21014,11,69856
train,21015,14,69856
train,21016,13,69856
train,21017,16,69856
train,21018,15,69856
train,21019,16,69856
train,21020,10,69856
train,21021,10,69856
train,21022,12,69856
train,21023,6,69856
train,21024,9,69856
train,21025,11,69856
train,21026,8,69856
train,21027,10,69856
train,21028,9,69856
train,21029,14,69856
train,21030,11,69856
train,21031,15,69856
train,21032,12,29078
train,21033,11,29078
train,21034,10,29078
train,21035,12,29078
train,21036,13,29078
train,21037,18,29078
train,21038,9,29078
train,21039,9,29078
train,21040,7,29078
train,21041,11,29078
train,21042,20,29078
train,21043,12,29078
train,21044,9,29078
train,21045,12,29078
train,21046,13,29078
train,21047,7,29078
train,21048,11,29078
train,21049,14,29078
train,21050,11,29078
train,21051,8,29078
train,21052,11,29078
train,21053,10,29078
train,21054,16,29078
train,21055,12,29078
train,21056,13,29078
train,21057,9,29078
train,21058,13,29078
train,21059,7,29078
train,21060,6,29078
train,21061,11,121599
train,21062,7,121599
train,21063,5,121599
train,21064,13,121599
train,21065,11,121599
train,21066,10,121599
train,21067,9,121599
train,21068,9,121599
train,21069,18,121599
train,21070,10,121599
train,21071,9,121599
train,21072,13,121599
train,21073,11,121599
train,21074,15,121599
train,21075,9,121599
train,21076,11,121599
train,21077,19,121599
train,21078,14,121599
train,21079,17,121599
train,21080,8,121599
train,21081,10,121599
train,21082,7,121599
train,21083,8,121599
train,21084,10,121599
train,21085,12,121599
train,21086,8,121599
train,21087,7,121599
train,21088,8,121599
train,21089,16,121599
train,21090,11,52154
train,21091,15,52154
train,21092,17,52154
train,21093,11,52154
train,21094,12,52154
train,21095,15,52154
train,21096,16,52154
train,21097,14,52154
train,21098,18,52154
train,21099,18,52154
train,21100,8,52154
train,21101,15,52154
train,21102,9,52154
train,21103,6,52154
train,21104,11,52154
train,21105,15,52154
train,21106,9,52154
train,21107,14,52154
train,21108,14,52154
train,21109,10,52154
train,21110,13,52154
train,21111,10,52154
train,21112,12,52154
train,21113,12,52154
train,21114,12,52154
train,21115,16,52154
train,21116,13,52154
train,21117,9,52154
train,21118,15,52154
train,21119,14,52154
train,21120,21,55943
train,21121,8,55943
train,21122,11,55943
train,21123,15,55943
train,21124,13,55943
train,21125,12,55943
train,21126,9,55943
train,21127,17,55943
train,21128,11,55943
train,21129,11,55943
train,21130,8,55943
train,21131,15,55943
train,21132,7,55943
train,21133,8,55943
train,21134,11,55943
train,21135,11,55943
train,21136,10,55943
train,21137,16,55943
train,21138,20,55943
train,21139,7,55943
train,21140,5,55943
train,21141,5,55943
train,21142,10,55943
train,21143,5,55943
train,21144,13,55943
train,21145,12,55943
train,21146,11,55943
train,21147,14,55943
train,21148,10,55943
train,21149,15,46546
train,21150,15,46546
train,21151,12,46546
train,21152,11,46546
train,21153,17,46546
train,21154,23,46546
train,21155,11,46546
train,21156,12,46546
train,21157,8,46546
train,21158,17,46546
train,21159,12,46546
train,21160,8,46546
train,21161,12,46546
train,21162,10,46546
train,21163,12,46546
train,21164,19,46546
train,21165,8,46546
train,21166,10,46546
train,21167,5,46546
train,21168,15,46546
train,21169,11,46546
train,21170,9,46546
train,21171,12,46546
train,21172,8,46546
train,21173,11,46546
train,21174,7,46546
train,21175,6,46546
train,21176,8,46546
train,21177,8,46546
train,21178,11,46546
train,21179,12,24177
train,21180,7,24177
train,21181,7,24177
train,21182,5,24177
train,21183,11,24177
train,21184,6,24177
train,21185,12,24177
train,21186,15,24177
train,21187,8,24177
train,21188,10,24177
train,21189,13,24177
train,21190,11,24177
train,21191,11,24177
train,21192,9,24177
train,21193,7,24177
train,21194,16,24177
train,21195,13,24177
train,21196,14,24177
train,21197,13,24177
train,21198,8,24177
train,21199,9,24177
train,21200,11,24177
train,21201,7,24177
train,21202,7,24177
train,21203,10,24177
train,21204,9,24177
train,21205,11,24177
train,21206,12,24177
train,21207,6,240597
train,21208,6,240597
train,21209,7,240597
train,21210,6,240597
train,21211,9,240597
train,21212,10,240597
train,21213,13,240597
train,21214,15,240597
train,21215,10,240597
train,21216,8,240597
train,21217,8,240597
train,21218,10,240597
train,21219,10,240597
train,21220,13,240597
train,21221,8,240597
train,21222,10,240597
train,21223,10,240597
train,21224,9,240597
train,21225,12,240597
train,21226,8,240597
train,21227,8,240597
train,21228,10,240597
train,21229,12,240597
train,21230,12,240597
train,21231,18,240597
train,21232,10,240597
train,21233,9,240597
train,21234,14,240597
train,21235,9,240597
train,21236,12,10161
train,21237,19,10161
train,21238,11,10161
train,21239,12,10161
train,21240,14,10161
train,21241,15,10161
train,21242,13,10161
train,21243,16,10161
train,21244,16,10161
train,21245,16,10161
train,21246,14,10161
train,21247,15,10161
train,21248,20,10161
train,21249,21,10161
train,21250,15,10161
train,21251,17,10161
train,21252,26,10161
train,21253,32,10161
train,21254,17,10161
train,21255,18,10161
train,21256,19,10161
train,21257,16,10161
train,21258,17,10161
train,21259,15,10161
train,21260,8,10161
train,21261,13,10161
train,21262,18,10161
train,21263,16,10161
train,21264,12,10161
train,21265,24,10161
train,21266,13,39879
train,21267,13,39879
train,21268,16,39879
train,21269,11,39879
train,21270,8,39879
train,21271,12,39879
train,21272,21,39879
train,21273,12,39879
train,21274,7,39879
train,21275,12,39879
train,21276,12,39879
train,21277,22,39879
train,21278,11,39879
train,21279,18,39879
train,21280,20,39879
train,21281,14,39879
train,21282,8,39879
train,21283,14,39879
train,21284,14,39879
train,21285,12,39879
train,21286,13,39879
train,21287,21,39879
train,21288,12,39879
train,21289,19,39879
train,21290,14,39879
train,21291,11,39879
train,21292,8,39879
train,21293,18,39879
train,21294,13,39879
train,21295,16,80742
train,21296,11,80742
train,21297,11,80742
train,21298,13,80742
train,21299,18,80742
train,21300,12,80742
train,21301,16,80742
train,21302,10,80742
train,21303,14,80742
train,21304,11,80742
train,21305,16,80742
train,21306,13,80742
train,21307,19,80742
train,21308,10,80742
train,21309,12,80742
train,21310,12,80742
train,21311,14,80742
train,21312,11,80742
train,21313,11,80742
train,21314,10,80742
train,21315,16,80742
train,21316,18,80742
train,21317,18,80742
train,21318,12,80742
train,21319,15,80742
train,21320,12,80742
train,21321,22,80742
train,21322,10,80742
train,21323,12,80742
train,21324,16,80742
train,21325,8,52910
train,21326,6,52910
train,21327,7,52910
train,21328,16,52910
train,21329,8,52910
train,21330,7,52910
train,21331,9,52910
train,21332,8,52910
train,21333,6,52910
train,21334,11,52910
train,21335,6,52910
train,21336,7,52910
train,21337,10,52910
train,21338,10,52910
train,21339,10,52910
train,21340,9,52910
train,21341,8,52910
train,21342,12,52910
train,21343,16,52910
train,21344,9,52910
train,21345,7,52910
train,21346,13,52910
train,21347,11,52910
train,21348,11,52910
train,21349,8,52910
train,21350,13,52910
train,21351,10,52910
train,21352,10,52910
train,21353,10,52910
train,21354,10,52910
train,21355,10,36706
train,21356,13,36706
train,21357,12,36706
train,21358,7,36706
train,21359,12,36706
train,21360,5,36706
train,21361,9,36706
train,21362,9,36706
train,21363,14,36706
train,21364,10,36706
train,21365,14,36706
train,21366,16,36706
train,21367,18,36706
train,21368,18,36706
train,21369,25,36706
train,21370,33,36706
train,21371,26,36706
train,21372,26,36706
train,21373,15,36706
train,21374,26,36706
train,21375,8,36706
train,21376,12,36706
train,21377,13,36706
train,21378,5,36706
train,21379,12,36706
train,21380,9,36706
train,21381,7,36706
train,21382,15,36706
train,21383,9,36706
train,21384,6,36706
train,21385,8,54644
train,21386,10,54644
train,21387,13,54644
train,21388,12,54644
train,21389,12,54644
train,21390,11,54644
train,21391,12,54644
train,21392,13,54644
train,21393,10,54644
train,21394,18,54644
train,21395,11,54644
train,21396,8,54644
train,21397,11,54644
train,21398,14,54644
train,21399,9,54644
train,21400,9,54644
train,21401,10,54644
train,21402,10,54644
train,21403,9,54644
train,21404,10,54644
train,21405,8,54644
train,21406,11,54644
train,21407,11,54644
train,21408,8,54644
train,21409,9,54644
train,21410,13,54644
train,21411,14,54644
train,21412,12,54644
train,21413,7,54644
train,21414,9,54644
train,21415,11,57141
train,21416,18,57141
train,21417,20,57141
train,21418,7,57141
train,21419,14,57141
train,21420,14,57141
train,21421,11,57141
train,21422,18,57141
train,21423,18,57141
train,21424,13,57141
train,21425,16,57141
train,21426,23,57141
train,21427,12,57141
train,21428,24,57141
train,21429,20,57141
train,21430,20,57141
train,21431,18,57141
train,21432,14,57141
train,21433,18,57141
train,21434,13,57141
train,21435,16,57141
train,21436,19,57141
train,21437,7,57141
train,21438,13,57141
train,21439,16,57141
train,21440,13,57141
train,21441,34,57141
train,21442,21,57141
train,21443,8,57141
train,21444,9,57141
train,21445,14,29412
train,21446,15,29412
train,21447,19,29412
train,21448,7,29412
train,21449,19,29412
train,21450,10,29412
train,21451,18,29412
train,21452,15,29412
train,21453,24,29412
train,21454,12,29412
train,21455,21,29412
train,21456,15,29412
train,21457,8,29412
train,21458,11,29412
train,21459,16,29412
train,21460,17,29412
train,21461,17,29412
train,21462,14,29412
train,21463,9,29412
train,21464,11,29412
train,21465,9,29412
train,21466,11,29412
train,21467,11,29412
train,21468,9,29412
train,21469,9,29412
train,21470,13,29412
train,21471,14,29412
train,21472,7,29412
train,21473,9,29412
train,21474,11,39205
train,21475,15,39205
train,21476,13,39205
train,21477,13,39205
train,21478,15,39205
train,21479,9,39205
train,21480,17,39205
train,21481,11,39205
train,21482,13,39205
train,21483,15,39205
train,21484,13,39205
train,21485,17,39205
train,21486,13,39205
train,21487,13,39205
train,21488,14,39205
train,21489,19,39205
train,21490,13,39205
train,21491,9,39205
train,21492,8,39205
train,21493,10,39205
train,21494,21,39205
train,21495,13,39205
train,21496,11,39205
train,21497,19,39205
train,21498,11,39205
train,21499,9,39205
train,21500,18,39205
train,21501,12,39205
train,21502,7,39205
train,21503,10,85607
train,21504,15,85607
train,21505,16,85607
train,21506,6,85607
train,21507,13,85607
train,21508,6,85607
train,21509,10,85607
train,21510,9,85607
train,21511,8,85607
train,21512,8,85607
train,21513,21,85607
train,21514,10,85607
train,21515,20,85607
train,21516,11,85607
train,21517,12,85607
train,21518,16,85607
train,21519,19,85607
train,21520,11,85607
train,21521,17,85607
train,21522,11,85607
train,21523,23,85607
train,21524,11,85607
train,21525,11,85607
train,21526,10,85607
train,21527,15,85607
train,21528,11,85607
train,21529,10,85607
train,21530,11,85607
train,21531,15,85607
train,21532,17,54420
train,21533,16,54420
train,21534,14,54420
train,21535,8,54420
train,21536,11,54420
train,21537,7,54420
train,21538,19,54420
train,21539,16,54420
train,21540,15,54420
train,21541,12,54420
train,21542,9,54420
train,21543,9,54420
train,21544,10,54420
train,21545,11,54420
train,21546,8,54420
train,21547,10,54420
train,21548,11,54420
train,21549,7,54420
train,21550,17,54420
train,21551,9,54420
train,21552,16,54420
train,21553,9,54420
train,21554,9,54420
train,21555,6,54420
train,21556,10,54420
train,21557,16,54420
train,21558,8,54420
train,21559,15,102124
train,21560,9,102124
train,21561,16,102124
train,21562,9,102124
train,21563,9,102124
train,21564,5,102124
train,21565,11,102124
train,21566,10,102124
train,21567,13,102124
train,21568,9,102124
train,21569,11,102124
train,21570,12,102124
train,21571,15,102124
train,21572,12,102124
train,21573,8,102124
train,21574,11,102124
train,21575,11,102124
train,21576,15,102124
train,21577,10,102124
train,21578,17,102124
train,21579,16,102124
train,21580,16,102124
train,21581,13,102124
train,21582,15,102124
train,21583,8,102124
train,21584,9,102124
train,21585,11,102124
train,21586,11,102124
train,21587,17,102124
train,21588,15,25116
train,21589,14,25116
train,21590,14,25116
train,21591,21,25116
train,21592,6,25116
train,21593,12,25116
train,21594,7,25116
train,21595,13,25116
train,21596,12,25116
train,21597,15,25116
train,21598,16,25116
train,21599,12,25116
train,21600,16,25116
train,21601,15,25116
train,21602,13,25116
train,21603,8,25116
train,21604,8,25116
train,21605,12,25116
train,21606,21,25116
train,21607,10,25116
train,21608,12,25116
train,21609,18,25116
train,21610,9,25116
train,21611,14,25116
train,21612,13,25116
train,21613,8,25116
train,21614,8,25116
train,21615,8,25116
train,21616,9,25116
train,21617,8,346886
train,21618,16,346886
train,21619,18,346886
train,21620,8,346886
train,21621,8,346886
train,21622,14,346886
train,21623,12,346886
train,21624,6,346886
train,21625,13,346886
train,21626,10,346886
train,21627,9,346886
train,21628,14,346886
train,21629,9,346886
train,21630,7,346886
train,21631,13,346886
train,21632,14,346886
train,21633,11,346886
train,21634,13,346886
train,21635,12,346886
train,21636,11,346886
train,21637,9,346886
train,21638,10,346886
train,21639,14,346886
train,21640,7,346886
train,21641,8,346886
train,21642,8,346886
train,21643,7,346886
train,21644,6,346886
train,21645,7,128244
train,21646,11,128244
train,21647,5,128244
train,21648,10,128244
train,21649,11,128244
train,21650,12,128244
train,21651,8,128244
train,21652,14,128244
train,21653,6,128244
train,21654,9,128244
train,21655,20,128244
train,21656,19,128244
train,21657,20,128244
train,21658,21,128244
train,21659,18,128244
train,21660,10,128244
train,21661,8,128244
train,21662,10,128244
train,21663,26,128244
train,21664,11,128244
train,21665,10,128244
train,21666,8,128244
train,21667,7,128244
train,21668,10,128244
train,21669,6,128244
train,21670,11,128244
train,21671,11,128244
train,21672,6,128244
train,21673,12,128244
train,21674,20,128244
train,21675,14,24265
train,21676,17,24265
train,21677,13,24265
train,21678,13,24265
train,21679,12,24265
train,21680,9,24265
train,21681,12,24265
train,21682,12,24265
train,21683,18,24265
train,21684,18,24265
train,21685,13,24265
train,21686,11,24265
train,21687,10,24265
train,21688,8,24265
train,21689,8,24265
train,21690,8,24265
train,21691,8,24265
train,21692,10,24265
train,21693,10,24265
train,21694,14,24265
train,21695,7,24265
train,21696,9,24265
train,21697,11,24265
train,21698,9,24265
train,21699,14,24265
train,21700,11,24265
train,21701,10,24265
train,21702,11,24265
train,21703,10,24265
train,21704,9,24265
train,21705,12,112161
train,21706,10,112161
train,21707,13,112161
train,21708,10,112161
train,21709,13,112161
train,21710,10,112161
train,21711,16,112161
train,21712,8,112161
train,21713,8,112161
train,21714,14,112161
train,21715,11,112161
train,21716,14,112161
train,21717,13,112161
train,21718,11,112161
train,21719,17,112161
train,21720,13,112161
train,21721,15,112161
train,21722,24,112161
train,21723,8,112161
train,21724,24,112161
train,21725,17,112161
train,21726,13,112161
train,21727,12,112161
train,21728,16,112161
train,21729,23,112161
train,21730,17,112161
train,21731,13,112161
train,21732,10,112161
train,21733,12,112161
train,21734,12,112161
train,21735,13,53537
train,21736,8,53537
train,21737,7,53537
train,21738,10,53537
train,21739,11,53537
train,21740,9,53537
train,21741,10,53537
train,21742,12,53537
train,21743,13,53537
train,21744,7,53537
train,21745,7,53537
train,21746,9,53537
train,21747,12,53537
train,21748,8,53537
train,21749,13,53537
train,21750,8,53537
train,21751,8,53537
train,21752,12,53537
train,21753,15,53537
train,21754,7,53537
train,21755,15,53537
train,21756,9,53537
train,21757,10,53537
train,21758,9,53537
train,21759,13,53537
train,21760,10,53537
train,21761,20,53537
train,21762,11,49252
train,21763,12,49252
train,21764,10,49252
train,21765,11,49252
train,21766,9,49252
train,21767,13,49252
train,21768,18,49252
train,21769,9,49252
train,21770,13,49252
train,21771,8,49252
train,21772,10,49252
train,21773,10,49252
train,21774,7,49252
train,21775,8,49252
train,21776,9,49252
train,21777,11,49252
train,21778,11,49252
train,21779,11,49252
train,21780,9,49252
train,21781,17,49252
train,21782,14,49252
train,21783,12,49252
train,21784,11,49252
train,21785,12,49252
train,21786,10,49252
train,21787,8,49252
train,21788,9,49252
train,21789,17,49252
train,21790,12,49252
train,21791,12,31451
train,21792,17,31451
train,21793,12,31451
train,21794,19,31451
train,21795,9,31451
train,21796,13,31451
train,21797,7,31451
train,21798,8,31451
train,21799,21,31451
train,21800,18,31451
train,21801,12,31451
train,21802,14,31451
train,21803,17,31451
train,21804,11,31451
train,21805,11,31451
train,21806,20,31451
train,21807,9,31451
train,21808,13,31451
train,21809,9,31451
train,21810,11,31451
train,21811,8,31451
train,21812,11,31451
train,21813,7,31451
train,21814,13,31451
train,21815,10,31451
train,21816,14,31451
train,21817,13,31451
train,21818,12,31451
train,21819,16,31451
train,21820,9,13271
train,21821,5,13271
train,21822,7,13271
train,21823,7,13271
train,21824,7,13271
train,21825,10,13271
train,21826,11,13271
train,21827,9,13271
train,21828,6,13271
train,21829,11,13271
train,21830,8,13271
train,21831,7,13271
train,21832,7,13271
train,21833,6,13271
train,21834,11,13271
train,21835,14,13271
train,21836,8,13271
train,21837,8,13271
train,21838,7,13271
train,21839,8,13271
train,21840,7,13271
train,21841,5,13271
train,21842,11,13271
train,21843,14,13271
train,21844,10,13271
train,21845,10,13271
train,21846,10,13271
train,21847,10,13271
train,21848,14,8117
train,21849,13,8117
train,21850,24,8117
train,21851,13,8117
train,21852,16,8117
train,21853,12,8117
train,21854,6,8117
train,21855,15,8117
train,21856,13,8117
train,21857,10,8117
train,21858,15,8117
train,21859,11,8117
train,21860,19,8117
train,21861,12,8117
train,21862,15,8117
train,21863,17,8117
train,21864,8,8117
train,21865,10,8117
train,21866,9,8117
train,21867,14,8117
train,21868,8,8117
train,21869,8,8117
train,21870,8,8117
train,21871,6,8117
train,21872,9,8117
train,21873,7,8117
train,21874,9,8117
train,21875,9,8117
train,21876,6,8117
train,21877,7,8117
train,21878,16,55566
train,21879,9,55566
train,21880,11,55566
train,21881,10,55566
train,21882,7,55566
train,21883,10,55566
train,21884,12,55566
train,21885,13,55566
train,21886,9,55566
train,21887,6,55566
